Gene,adj_F_pval_well
AL592166.1,1.0
AC098484.2,1.0
C1orf50,1.0
TMEM269,1.0
ERMAP,1.0
AL512353.1,1.0
ZNF691,1.0
SLC2A1-AS1,1.0
AC099795.1,1.0
CFAP57,1.0
C1orf210,1.0
TIE1,1.0
MPL,1.0
AL139289.2,1.0
AL139289.1,1.0
BEST4,1.0
SZT2,1.0
PTPRF,1.0
KDM4A-AS1,1.0
AL451062.1,1.0
ARTN,1.0
AL357079.1,1.0
IPO13,1.0
AL357079.2,1.0
DPH2,1.0
B4GALT2,1.0
CCDC24,1.0
SLC6A9,1.0
AL139220.2,1.0
RNF220,1.0
TMEM53,1.0
HYI-AS1,1.0
FOXD2,1.0
AL109659.1,1.0
SPATA6,1.0
AL357673.2,1.0
CYB5RL,1.0
SSBP3-AS1,1.0
AL161644.1,1.0
MROH7,1.0
TTC4,1.0
PARS2,1.0
TTC22,1.0
LEXM,1.0
AC096536.3,1.0
AC096536.2,1.0
USP24,1.0
MIR4422HG,1.0
AL603840.1,1.0
TCEANC2,1.0
PLPP3,1.0
OMA1,1.0
AL035411.3,1.0
MYSM1,1.0
LINC01135,1.0
AL136985.1,1.0
LINC02777,1.0
LINC01358,1.0
AC093425.1,1.0
AL035416.1,1.0
HOOK1,1.0
CYP2J2,1.0
AC099792.1,1.0
NFIA,1.0
TM2D1,1.0
DAB1,1.0
DIO1,1.0
YIPF1,1.0
LINC02812,1.0
AGBL4,1.0
AC099788.1,1.0
AL049637.1,1.0
LINC01562,1.0
AL162430.2,1.0
TTC39A,1.0
AC104170.2,1.0
AC104170.1,1.0
OSBPL9,1.0
AL050343.2,1.0
AL050343.3,1.0
RAB3B,1.0
KTI12,1.0
AL445685.1,1.0
TXNDC12-AS1,1.0
ZFYVE9,1.0
CC2D1B,1.0
AC119428.2,1.0
LINC01771,1.0
AL355483.1,1.0
AL355483.3,1.0
AL606760.1,1.0
AL606760.3,1.0
AC098484.4,1.0
AL606760.2,1.0
AC099677.4,1.0
ZYG11A,1.0
ZYG11B,1.0
COA7,1.0
SHISAL2A,1.0
AL513218.2,1.0
CPT2,1.0
RC3H1,1.0
CCDC30,1.0
ZMYND12,1.0
AC114488.2,1.0
AC114488.3,1.0
COL16A1,1.0
AL354919.2,1.0
AL354919.1,1.0
AL136115.2,1.0
AL136115.3,1.0
AL445248.1,1.0
TMEM39B,1.0
AL049795.2,1.0
TXLNA,1.0
AL049795.1,1.0
IQCC,1.0
DCDC2B,1.0
HCRTR1,1.0
TMEM234,1.0
TSSK3,1.0
FAM229A,1.0
BSDC1,1.0
ZBTB8A,1.0
KIAA1522,1.0
HPCA,1.0
TMEM54,1.0
AL031602.2,1.0
AL020995.1,1.0
TRIM62,1.0
AL662907.3,1.0
ZNF362,1.0
A3GALT2,1.0
AL513327.1,1.0
FAM167B,1.0
PHC2,1.0
LINC01226,1.0
AL451070.1,1.0
AHDC1,1.0
FGR,1.0
LINC02574,1.0
AL445490.1,1.0
AL020997.5,1.0
FAM76A,1.0
STX12,1.0
AL020997.3,1.0
AL020997.4,1.0
PPP1R8,1.0
THEMIS2,1.0
SMPDL3B,1.0
AL512288.1,1.0
EYA3,1.0
SERINC2,1.0
PTAFR,1.0
AL353622.2,1.0
SESN2,1.0
MED18,1.0
SNHG3,1.0
RAB42,1.0
LINC01715,1.0
TMEM200B,1.0
AL357500.1,1.0
MECR,1.0
MATN1,1.0
MATN1-AS1,1.0
AL137857.1,1.0
SDC3,1.0
NKAIN1,1.0
AL353622.1,1.0
AL513327.2,1.0
ZSCAN20,1.0
CSMD2,1.0
PABPC4,1.0
PABPC4-AS1,1.0
HPCAL4,1.0
BMP8B,1.0
OXCT2,1.0
AL033527.3,1.0
AL033527.4,1.0
TRIT1,1.0
MFSD2A,1.0
RLF,1.0
TMCO2,1.0
AL050341.2,1.0
ZMPSTE24,1.0
AL031985.4,1.0
BMP8A,1.0
ZFP69B,1.0
ZFP69,1.0
AL603839.3,1.0
RIMS3,1.0
AL031289.2,1.0
AL031289.1,1.0
NFYC-AS1,1.0
KCNQ4,1.0
AC119677.1,1.0
SLFNL1-AS1,1.0
SLFNL1,1.0
AC093151.8,1.0
FOXO6,1.0
AL158216.1,1.0
RIMKLA,1.0
AL031985.3,1.0
AL442071.1,1.0
AL442071.2,1.0
RHBDL2,1.0
DLGAP3,1.0
ZMYM6,1.0
ZMYM1,1.0
AL590434.1,1.0
ZMYM4-AS1,1.0
TFAP2E,1.0
C1orf216,1.0
AL354864.1,1.0
AGO1,1.0
AGO3,1.0
AL138787.2,1.0
SH3D21,1.0
AL591845.1,1.0
STK40,1.0
LSM10,1.0
OSCP1,1.0
CSF3R,1.0
GJA9,1.0
AL139260.1,1.0
RRAGC,1.0
POU3F1,1.0
INPP5B,1.0
MTF1,1.0
PPCS,1.0
AL929472.3,1.0
C1orf109,1.0
AL513220.1,1.0
DNALI1,1.0
MEAF6,1.0
ZC3H12A,1.0
LINC01137,1.0
MANEAL,1.0
RC3H1-IT1,1.0
LINC02776,1.0
RABGAP1L-DT,1.0
PTCD3,1.0
AC009309.1,1.0
REEP1,1.0
KDM3A,1.0
AC015971.1,1.0
RMND5A,1.0
RGPD1,1.0
PLGLB1,1.0
AC092651.3,1.0
AC133644.2,1.0
PLGLB2,1.0
THNSL2,1.0
AC104134.1,1.0
EIF2AK3-DT,1.0
POLR1A,1.0
AC062029.1,1.0
IGKV3-15,1.0
AC103563.2,1.0
AC103563.9,1.0
ZNF514,1.0
ZNF2,1.0
AC092835.1,1.0
FAHD2A,1.0
AC009237.14,1.0
AC008268.1,1.0
ANKRD36C,1.0
GPAT2,1.0
ASTL,1.0
AC012307.1,1.0
STARD7,1.0
IGKV1-5,1.0
STARD7-AS1,1.0
ST3GAL5-AS1,1.0
SFTPB,1.0
PCGF1,1.0
TLX2,1.0
DQX1,1.0
LOXL3,1.0
M1AP,1.0
SEMA4F,1.0
AC019069.1,1.0
HK2,1.0
LINC01291,1.0
AC104135.1,1.0
LINC01293,1.0
TACR1,1.0
AC007681.1,1.0
GCFC2,1.0
ATOH8,1.0
AC005034.5,1.0
AC068616.2,1.0
LRRTM4,1.0
AC012494.1,1.0
CTNNA2,1.0
AC011754.2,1.0
TCF7L1,1.0
RETSAT,1.0
ELMOD3,1.0
AC062037.3,1.0
SH2D6,1.0
PARTICL,1.0
GGCX,1.0
TMEM150A,1.0
C2orf68,1.0
AC005034.6,1.0
LBX2-AS1,1.0
CIAO1,1.0
AC013270.1,1.0
SLC9A2,1.0
MFSD9,1.0
AC010884.1,1.0
MRPS9,1.0
AC104655.1,1.0
TGFBRAP1,1.0
AC012360.1,1.0
AC012360.3,1.0
C2orf49,1.0
AC108058.1,1.0
NCK2,1.0
AC010978.1,1.0
AC009505.1,1.0
ECRG4,1.0
AC007278.1,1.0
AC018878.1,1.0
RGPD4,1.0
SULT1C4,1.0
LIMS1-AS1,1.0
RANBP2,1.0
CCDC138,1.0
EDAR,1.0
SH3RF3,1.0
SEPTIN10,1.0
SOWAHC,1.0
RGPD5,1.0
LIMS3,1.0
NPHP1,1.0
MTLN,1.0
RGPD6,1.0
RGPD3,1.0
NEURL3,1.0
IL1RL1,1.0
RFX8,1.0
LMAN2L,1.0
CNNM4,1.0
CNNM3-DT,1.0
CNNM3,1.0
ANKRD23,1.0
SEMA4C,1.0
FAM178B,1.0
AC092636.1,1.0
ANKRD36,1.0
AC159540.2,1.0
AC092683.2,1.0
ANKRD36B,1.0
ACTR1B,1.0
C2orf92,1.0
IL1RL2,1.0
COA5,1.0
TSGA10,1.0
C2orf15,1.0
AC079447.1,1.0
LIPT1,1.0
MRPL30,1.0
LYG2,1.0
LYG1,1.0
AC018690.1,1.0
AFF3,1.0
LONRF2,1.0
CHST10,1.0
NPAS2,1.0
TBC1D8,1.0
CREG2,1.0
KIAA1211L,1.0
LBX2,1.0
TTC31,1.0
CCDC142,1.0
AC012358.3,1.0
CCDC88A,1.0
PPP4R3B,1.0
AC015982.2,1.0
AC132153.1,1.0
AC068193.1,1.0
LINC01122,1.0
PAPOLG,1.0
LINC01185,1.0
PUS10,1.0
PEX13,1.0
AC016747.2,1.0
AC016747.3,1.0
AC016727.1,1.0
AC012358.1,1.0
AC016727.3,1.0
AC107081.2,1.0
AC018462.1,1.0
TMEM17,1.0
AC092155.1,1.0
AC092567.1,1.0
AC007098.1,1.0
AC009501.3,1.0
WDPCP,1.0
AC012368.2,1.0
AC012368.1,1.0
LINC00309,1.0
LGALSL-DT,1.0
LGALSL,1.0
AC008074.2,1.0
FAM161A,1.0
AFTPH,1.0
CLHC1,1.0
AC093110.1,1.0
SRBD1,1.0
PRKCE,1.0
LINC01820,1.0
LINC02583,1.0
ATP6V1E2,1.0
AC018682.2,1.0
AC018682.1,1.0
LINC01118,1.0
SOCS5,1.0
LINC01119,1.0
AC016722.2,1.0
AC093732.2,1.0
STPG4,1.0
AC073283.1,1.0
EML6,1.0
EPCAM,1.0
AC079807.1,1.0
AC092650.1,1.0
AC093635.1,1.0
PPP1R21,1.0
STON1-GTF2A1L,1.0
AC009975.1,1.0
FSHR,1.0
AC009975.2,1.0
NRXN1,1.0
AC007402.1,1.0
AC010967.1,1.0
GPR75,1.0
PSME4,1.0
AC008280.3,1.0
KCNK12,1.0
LINC02579,1.0
AC007365.1,1.0
LINC01800,1.0
PAIP2B,1.0
ZNF638,1.0
AC007878.1,1.0
DYSF,1.0
SPR,1.0
AC010913.1,1.0
SMYD5,1.0
FBXO41,1.0
EGR4,1.0
AC074008.2,1.0
ALMS1-IT1,1.0
AC074008.1,1.0
AC073046.4,1.0
STAMBP,1.0
MPHOSPH10,1.0
AC073046.3,1.0
AC073046.1,1.0
TET3,1.0
AC073263.1,1.0
BOLA3-AS1,1.0
AC073263.2,1.0
SLC4A5,1.0
DCTN1,1.0
DCTN1-AS1,1.0
C2orf81,1.0
WDR54,1.0
RTKN,1.0
MOGS,1.0
AC005041.5,1.0
MRPL53,1.0
DGUOK-AS1,1.0
AC007881.4,1.0
AC007881.3,1.0
AC007040.1,1.0
LINC02576,1.0
CEP68,1.0
AC007389.1,1.0
LINC01828,1.0
LINC01829,1.0
ETAA1,1.0
WDR92,1.0
PNO1,1.0
AC017083.2,1.0
AC017083.1,1.0
CNRIP1,1.0
FBXO48,1.0
APLF,1.0
LINC01890,1.0
LINC01888,1.0
NFU1,1.0
GMCL1,1.0
TEX261,1.0
ANKRD53,1.0
VAX2,1.0
LINC01143,1.0
AC005234.2,1.0
ADD2,1.0
ACOXL,1.0
AC022201.2,1.0
TIA1,1.0
C2orf42,1.0
LINC01816,1.0
AC016700.3,1.0
PCBP1-AS1,1.0
ASPRV1,1.0
FAM136A,1.0
ACOXL-AS1,1.0
AC108463.3,1.0
AC068491.2,1.0
AC007405.3,1.0
GAD1,1.0
AC010092.1,1.0
METTL8,1.0
DCAF17,1.0
CYBRD1,1.0
DYNC1I2,1.0
SLC25A12,1.0
AC104088.1,1.0
ITGA6-AS1,1.0
AC078883.1,1.0
PDK1,1.0
RAPGEF4,1.0
MAP3K20-AS1,1.0
AC007405.1,1.0
OLA1,1.0
CIR1,1.0
SCRN3,1.0
AC010894.2,1.0
AC010894.4,1.0
CHRNA1,1.0
CHN1,1.0
ATF2,1.0
AC096649.1,1.0
AC016751.2,1.0
LNPK,1.0
MTX2,1.0
LINC01117,1.0
AC079305.3,1.0
AC079305.1,1.0
LINC01305,1.0
AC019080.1,1.0
MYO3B-AS1,1.0
SSB,1.0
BAZ2B,1.0
AC008277.1,1.0
AC009506.1,1.0
AC009961.1,1.0
MARCH7,1.0
CD302,1.0
AC009299.3,1.0
TBR1,1.0
SLC4A10,1.0
AC008063.1,1.0
AC016766.1,1.0
GRB14,1.0
CSRNP3,1.0
AC009495.3,1.0
UBR3,1.0
AC009495.1,1.0
TTC21B-AS1,1.0
SCN1A-AS1,1.0
SCN9A,1.0
SCN7A,1.0
XIRP2,1.0
AC073050.1,1.0
AC016723.1,1.0
CERS6-AS1,1.0
NOSTRIN,1.0
LRP2,1.0
BBS5,1.0
KLHL41,1.0
PHOSPHO2,1.0
KLHL23,1.0
TTC21B,1.0
TTC30B,1.0
TTC30A,1.0
PDE11A,1.0
TFPI,1.0
AC092598.1,1.0
COL3A1,1.0
COL5A2,1.0
WDR75,1.0
ASNSD1,1.0
ASDURF,1.0
ANKAR,1.0
OSGEPL1,1.0
OSGEPL1-AS1,1.0
AC013468.1,1.0
PMS1,1.0
C2orf88,1.0
MSTN,1.0
CALCRL,1.0
AC093388.1,1.0
AC108047.1,1.0
AC006460.2,1.0
NAB1,1.0
AC006460.1,1.0
AC005540.1,1.0
GLS,1.0
AC067945.2,1.0
AC067945.3,1.0
MYO1B,1.0
LINC01821,1.0
AC010983.1,1.0
AC104823.1,1.0
LINC01825,1.0
DNAH7,1.0
NEMP2,1.0
AC007319.1,1.0
FAM171B,1.0
AC017101.1,1.0
RBM45,1.0
PRKRA,1.0
PJVK,1.0
FKBP7,1.0
PLEKHA3,1.0
AC009948.3,1.0
AC009948.2,1.0
AC010680.3,1.0
AC010680.2,1.0
AC010680.4,1.0
AC010680.1,1.0
AC092640.1,1.0
ZNF385B,1.0
AC009478.1,1.0
AC068196.1,1.0
AC020595.1,1.0
CERKL,1.0
ITGAV,1.0
AC017071.1,1.0
AC097500.1,1.0
FSIP2,1.0
FSIP2-AS1,1.0
AC021851.2,1.0
WDSUB1,1.0
AC021851.1,1.0
DUSP19,1.0
NCKAP1,1.0
DNAJC10,1.0
PDE1A,1.0
ITPRID2,1.0
AC009962.1,1.0
NUP35,1.0
SIX3,1.0
TANC1,1.0
PKP4,1.0
DPP10,1.0
AC016721.1,1.0
AC009312.1,1.0
DDX18,1.0
AC009404.1,1.0
CCDC93,1.0
AC009303.2,1.0
INSIG2,1.0
THORLNC,1.0
STEAP3-AS1,1.0
C2orf76,1.0
TMEM177,1.0
AC012363.1,1.0
GLI2,1.0
LINC01191,1.0
CLASP1,1.0
AC079154.1,1.0
CNTNAP5,1.0
LINC01889,1.0
AC068282.1,1.0
MAP3K2,1.0
MAP3K2-DT,1.0
AC068282.2,1.0
PROC,1.0
AC010976.1,1.0
MYO7B,1.0
LIMS2,1.0
SFT2D3,1.0
POLR2D,1.0
AMMECR1L,1.0
AC011246.1,1.0
AC012306.2,1.0
AC110769.2,1.0
AC104653.2,1.0
AC068491.3,1.0
AC017002.6,1.0
AC017002.5,1.0
AC017002.1,1.0
AC017002.2,1.0
ANAPC1,1.0
MERTK,1.0
AC093675.1,1.0
TMEM87B,1.0
AC093675.2,1.0
ZC3H8,1.0
AC092645.2,1.0
RGPD8,1.0
TTL,1.0
AC104653.1,1.0
POLR1B,1.0
AC079922.2,1.0
NT5DC4,1.0
IL1A,1.0
AC079753.2,1.0
IL1RN,1.0
PSD4,1.0
AC016683.1,1.0
PAX8,1.0
AC016745.1,1.0
CBWD2,1.0
FOXD4L1,1.0
RABL2A,1.0
AC017074.1,1.0
SLC35F5,1.0
AC012442.2,1.0
AC012306.3,1.0
HS6ST1,1.0
POTEF,1.0
AC092652.1,1.0
AC092652.2,1.0
AC079584.2,1.0
AC016910.1,1.0
AC009951.5,1.0
ZEB2-AS1,1.0
AC018678.1,1.0
ORC4,1.0
AC105402.4,1.0
LYPD6B,1.0
AC009230.1,1.0
AC007364.1,1.0
NEB,1.0
AC097448.1,1.0
AC092652.3,1.0
CACNB4,1.0
STAM2,1.0
AC079790.2,1.0
AC012443.2,1.0
AC012501.2,1.0
GALNT13,1.0
GPD2,1.0
GALNT5,1.0
ERMN,1.0
ACVR1C,1.0
AC019186.1,1.0
AC013731.1,1.0
AC091488.1,1.0
CCDC148-AS1,1.0
CCDC148,1.0
AC079790.1,1.0
AC013437.1,1.0
KYNU,1.0
LRP1B,1.0
CCDC74B,1.0
TUBA3E,1.0
CCDC115,1.0
POTEJ,1.0
ARHGEF4,1.0
AC073869.3,1.0
TUBA3D,1.0
CCDC74A,1.0
C2orf27A,1.0
ANKRD30BL,1.0
GPR39,1.0
NCKAP5,1.0
MGAT5,1.0
TMEM163,1.0
CCNT2-AS1,1.0
ACMSD,1.0
CCNT2,1.0
NXPH2,1.0
LINC02631,1.0
AC092620.2,1.0
AC092620.1,1.0
SPOPL,1.0
AC114763.2,1.0
PKP4-AS1,1.0
AC114763.1,1.0
AC068492.1,1.0
AC011893.1,1.0
LCT,1.0
R3HDM1,1.0
ZRANB3,1.0
MAP3K19,1.0
THSD7B,1.0
HECW2,1.0
SIX3-AS1,1.0
AC019129.2,1.0
VASH2,1.0
ANGEL2,1.0
RPS6KC1,1.0
PROX1-AS1,1.0
PROX1,1.0
KCTD3,1.0
USH2A,1.0
SPATA17,1.0
TGFB2,1.0
LYPLAL1-DT,1.0
LYPLAL1,1.0
AC096642.1,1.0
LYPLAL1-AS1,1.0
ZC3H11B,1.0
FLVCR1,1.0
BPNT1,1.0
C1orf115,1.0
AL445423.1,1.0
HLX-AS1,1.0
HLX,1.0
AL513314.2,1.0
TAF1A,1.0
TAF1A-AS1,1.0
MIA3,1.0
AL592148.3,1.0
BROX,1.0
FAM177B,1.0
AL392172.1,1.0
DISP1,1.0
TLR5,1.0
IARS2,1.0
SUSD4,1.0
FLVCR1-DT,1.0
NSL1,1.0
AL596218.1,1.0
AL137789.1,1.0
CR1L,1.0
CD46,1.0
CD34,1.0
PLXNA2,1.0
LAMB3,1.0
HSD11B1-AS1,1.0
G0S2,1.0
HSD11B1,1.0
C1orf74,1.0
IRF6,1.0
UTP25,1.0
SYT14,1.0
SPATA45,1.0
HHAT,1.0
RCOR3,1.0
AL590101.1,1.0
LINC00467,1.0
SLC30A1,1.0
AC096637.2,1.0
LPGAT1-AS1,1.0
AL606468.1,1.0
LINC02608,1.0
PPP2R5A,1.0
AL360091.3,1.0
AC092803.3,1.0
AC092803.1,1.0
ATF3,1.0
LINC02773,1.0
KCNH1,1.0
YOD1,1.0
CAPN8,1.0
AC138393.3,1.0
HIST3H2BB,1.0
RHOU,1.0
LINC02814,1.0
AL162595.1,1.0
AL117350.1,1.0
NUP133,1.0
AL121990.1,1.0
ABCB10,1.0
TAF5L,1.0
URB2,1.0
LINC01682,1.0
GALNT2,1.0
AL136988.2,1.0
AL136988.1,1.0
HIST3H2A,1.0
COG2,1.0
AL118511.1,1.0
AL118511.3,1.0
TTC13,1.0
ARV1,1.0
TRIM67,1.0
GNPAT,1.0
EXOC8,1.0
SPRTN,1.0
AL445524.1,1.0
TSNAX,1.0
LINC00582,1.0
DISC1,1.0
AL136171.2,1.0
DISC1-IT1,1.0
AL158214.2,1.0
TP53BP2,1.0
TRIM17,1.0
AL670729.1,1.0
FBXO28,1.0
NVL,1.0
CNIH3,1.0
DNAH14,1.0
LINC02765,1.0
AC092811.1,1.0
ENAH,1.0
EPHX1,1.0
LEFTY1,1.0
SDE2,1.0
AL512343.2,1.0
LINC01703,1.0
ACBD3,1.0
ACBD3-AS1,1.0
AL139288.1,1.0
MIXL1,1.0
ITPKB-AS1,1.0
PSEN2,1.0
AL627308.3,1.0
ZNF678,1.0
AL731702.1,1.0
PRSS38,1.0
WNT9A,1.0
LINC02809,1.0
AL136379.1,1.0
GJC2,1.0
IBA57-DT,1.0
IBA57,1.0
OBSCN-AS1,1.0
AL353593.1,1.0
ITPKB-IT1,1.0
PFKFB2,1.0
IL24,1.0
IL19,1.0
LAMC1,1.0
SMG7-AS1,1.0
APOBEC4,1.0
COLGALT2,1.0
AL158011.1,1.0
LINC01633,1.0
RNF2,1.0
TRMT1L,1.0
SWT1,1.0
AL078644.2,1.0
LINC01350,1.0
AL133383.1,1.0
HMCN1,1.0
PRG4,1.0
SHCBP1L,1.0
ODR4,1.0
PDC,1.0
PTGS2,1.0
PACERR,1.0
AL929288.1,1.0
LINC01720,1.0
AL138927.1,1.0
RGS18,1.0
AL390957.1,1.0
AL136987.1,1.0
RGS13,1.0
AL136454.1,1.0
RO60,1.0
B3GALT2,1.0
LINC01031,1.0
AL096803.2,1.0
AL138778.1,1.0
AL355999.1,1.0
RNASEL,1.0
GPR52,1.0
RABGAP1L-IT1,1.0
Z99127.1,1.0
TNR,1.0
LINC02803,1.0
COP1,1.0
AL590723.1,1.0
AL591043.2,1.0
PAPPA2,1.0
TEX35,1.0
C1orf220,1.0
AL449106.1,1.0
ANGPTL1,1.0
FAM20B,1.0
LINC01686,1.0
ABL2,1.0
FAM163A,1.0
LINC02818,1.0
TOR1AIP2,1.0
AL353708.3,1.0
AL353708.2,1.0
AL353708.1,1.0
QSOX1,1.0
LHX4,1.0
XPR1,1.0
KIAA1614,1.0
AL162431.1,1.0
KIAA1614-AS1,1.0
STX6,1.0
RGSL1,1.0
AXDND1,1.0
AL136456.1,1.0
KCNT2,1.0
ZBTB41,1.0
PRELP,1.0
ZC3H11A,1.0
ZBED6,1.0
SOX13,1.0
ETNK2,1.0
PLEKHA6,1.0
AL606489.1,1.0
PIK3C2B,1.0
MDM4,1.0
AL512306.3,1.0
LRRN2,1.0
AL512306.2,1.0
TMEM81,1.0
RBBP5,1.0
FMOD,1.0
DSTYK,1.0
BLACAT1,1.0
CDK18,1.0
MFSD4A,1.0
ELK4,1.0
SLC45A3,1.0
AC119673.1,1.0
AC119673.2,1.0
PM20D1,1.0
C1orf147,1.0
AC244034.2,1.0
EIF2D,1.0
AL591846.2,1.0
DYRK3,1.0
MAPKAPK2,1.0
TMCC2,1.0
LINC01136,1.0
LINC01353,1.0
CHIT1,1.0
CRB1,1.0
AL365258.1,1.0
C1orf53,1.0
AL450352.1,1.0
AL157402.2,1.0
AC096631.1,1.0
LINC01222,1.0
LINC01221,1.0
LINC02789,1.0
NR5A2,1.0
LINC00862,1.0
AC104461.1,1.0
ZNF281,1.0
DDX59,1.0
DDX59-AS1,1.0
CAMSAP2,1.0
KIF21B,1.0
PPFIA4,1.0
KLHL12,1.0
AC098934.4,1.0
SYT2,1.0
PPP1R12B,1.0
LGR6,1.0
SIPA1L2,1.0
ARL8A,1.0
ELF3,1.0
ELF3-AS1,1.0
IPO9-AS1,1.0
NAV1,1.0
AC096677.1,1.0
ASCL5,1.0
GPR37L1,1.0
MAP10,1.0
NTPCR,1.0
PCNX2,1.0
AC013403.2,1.0
EMILIN1,1.0
CGREF1,1.0
ABHD1,1.0
SLC5A6,1.0
CAD,1.0
SLC30A3,1.0
TRIM54,1.0
UCN,1.0
GTF3C2,1.0
GTF3C2-AS1,1.0
AC074117.1,1.0
EIF2B4,1.0
ZNF513,1.0
AGBL5-AS1,1.0
KRTCAP3,1.0
FNDC4,1.0
C2orf16,1.0
ZNF512,1.0
CCDC121,1.0
SUPT7L,1.0
SLC4A1AP,1.0
RBKS,1.0
AC093690.1,1.0
AC104695.2,1.0
FOSL2,1.0
AC104695.4,1.0
PLB1,1.0
AC092164.1,1.0
SPDYA,1.0
IFT172,1.0
TRMT61B,1.0
AGBL5,1.0
SLC35F6,1.0
AC013400.1,1.0
AC079145.1,1.0
SDC1,1.0
PUM2,1.0
AC012065.3,1.0
GDF7,1.0
AC012065.4,1.0
LDAH,1.0
KLHL29,1.0
AC009242.1,1.0
ATAD2B,1.0
MFSD2B,1.0
WDCP,1.0
FAM228B,1.0
AC013472.2,1.0
PFN4,1.0
AC009228.1,1.0
ADCY3,1.0
AC012073.1,1.0
DNAJC27,1.0
DNAJC27-AS1,1.0
EFR3B,1.0
AC012074.1,1.0
DTNB,1.0
AC104699.1,1.0
KIF3C,1.0
GAREM2,1.0
AC010896.1,1.0
ADGRF3,1.0
DRC1,1.0
FAM228A,1.0
WDR43,1.0
TOGARAM2,1.0
ALK,1.0
RMDN2-AS1,1.0
CYP1B1-AS1,1.0
ATL2,1.0
LINC02613,1.0
AC011247.1,1.0
AC074366.1,1.0
GEMIN6,1.0
DHX57,1.0
AC018693.1,1.0
MORN2,1.0
ARHGEF33,1.0
AC019171.1,1.0
SOS1-IT1,1.0
CDKL4,1.0
RMDN2,1.0
MAP4K3,1.0
MAP4K3-DT,1.0
THUMPD2,1.0
SLC8A1,1.0
AC083949.1,1.0
MTA3,1.0
OXER1,1.0
LINC01819,1.0
AC010883.2,1.0
AC010883.3,1.0
LINC01126,1.0
AC010883.1,1.0
C1GALT1C1L,1.0
ABCG5,1.0
ABCG8,1.0
AC007684.2,1.0
AC006369.1,1.0
QPCT,1.0
PRKD3,1.0
AC016907.2,1.0
AC109642.1,1.0
LCLAT1,1.0
GALNT14,1.0
CAPN14,1.0
EHD3,1.0
AL133247.1,1.0
AL121652.1,1.0
DPY30,1.0
SPAST,1.0
AL121658.1,1.0
NLRC4,1.0
AL133245.1,1.0
BIRC6-AS1,1.0
AL133243.2,1.0
AL133243.3,1.0
AL133243.1,1.0
NDUFAF7,1.0
AC007390.2,1.0
CEBPZ,1.0
CEBPZOS,1.0
GPATCH11,1.0
STRN,1.0
TTC32,1.0
VIT,1.0
LINC01320,1.0
AC017050.1,1.0
AC020594.1,1.0
LTBP1,1.0
LINC00486,1.0
TTC27,1.0
FEZ2,1.0
PPM1B,1.0
LINC01376,1.0
RDH14,1.0
PLD5,1.0
AL591686.2,1.0
AL606534.1,1.0
AKT3-IT1,1.0
ZBTB18,1.0
AL645465.1,1.0
CATSPERE,1.0
BX323046.2,1.0
BX323046.1,1.0
AL356512.1,1.0
EFCAB2,1.0
AC118555.1,1.0
AC092801.1,1.0
TFB2M,1.0
WDR64,1.0
AL591623.1,1.0
AL591848.2,1.0
AL591848.4,1.0
LINC01341,1.0
AHCTF1,1.0
ZNF670,1.0
ZNF669,1.0
ZNF124,1.0
AL390728.6,1.0
AL390728.5,1.0
NLRP3,1.0
GCSAML,1.0
AL390860.1,1.0
OR2L2,1.0
SH3BP5L,1.0
AL591848.3,1.0
ZNF692,1.0
AL133390.1,1.0
KMO,1.0
MAP3K21,1.0
KCNK1,1.0
AL122008.4,1.0
AL355472.2,1.0
AL355472.3,1.0
COA6-AS1,1.0
AL160408.2,1.0
AL160408.1,1.0
LINC01132,1.0
AL391832.4,1.0
AL391832.1,1.0
AL391832.2,1.0
AL391832.3,1.0
LINC01348,1.0
CHML,1.0
AL732292.2,1.0
GGPS1,1.0
TBCE,1.0
TBCE.1,1.0
GNG4,1.0
LYST-AS1,1.0
LINC02768,1.0
NID1,1.0
LGALS8-AS1,1.0
AL359921.2,1.0
AL359921.1,1.0
HEATR1,1.0
ACTN2,1.0
MTR,1.0
AL359764.3,1.0
RBM34,1.0
PGBD2,1.0
FAM110C,1.0
ALKAL2,1.0
AC010969.2,1.0
GRHL1,1.0
AC104794.3,1.0
AC007240.3,1.0
HPCAL1,1.0
ODC1-DT,1.0
AC007314.1,1.0
RN7SL832P,1.0
ATP6V1C2,1.0
AC092687.3,1.0
AC062028.1,1.0
C2orf50,1.0
ROCK2,1.0
GREB1,1.0
AC082651.3,1.0
LPIN1,1.0
AC009486.2,1.0
AC009486.1,1.0
AC064875.1,1.0
AC093912.1,1.0
LINC00276,1.0
AC016730.1,1.0
AC068286.2,1.0
NBAS,1.0
DDX1,1.0
AC008278.1,1.0
MYCN,1.0
FAM49A,1.0
KCNS3,1.0
AC079148.1,1.0
AC012456.2,1.0
AC082651.1,1.0
AC073195.1,1.0
AC080162.1,1.0
AC079779.2,1.0
AC079779.3,1.0
LINC01865,1.0
AC105393.2,1.0
AC092159.2,1.0
LINC01115,1.0
AC105450.1,1.0
TPO,1.0
PXDN,1.0
LINC01250,1.0
AC019118.2,1.0
EIPR1-IT1,1.0
AC231981.1,1.0
RNASEH1-AS1,1.0
AC108488.3,1.0
COLEC11,1.0
ALLC,1.0
ADAM17,1.0
ASAP2,1.0
KIDINS220,1.0
ID2-AS1,1.0
AC011747.1,1.0
AC092617.1,1.0
NT5C1B,1.0
LINC00298,1.0
AC092580.4,1.0
